,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
7486,Lefrak City,40.736074570830795,-73.8625247141374,Florence Cleaners,40.737097273968786,-73.86451660628391,Dry Cleaner
7487,Lefrak City,40.736074570830795,-73.8625247141374,Pier 1 Imports,40.7323957,-73.863393,Furniture / Home Store
7488,Lefrak City,40.736074570830795,-73.8625247141374,ALDI Food Market,40.7334093,-73.8624119,Supermarket
7489,Lefrak City,40.736074570830795,-73.8625247141374,Costco Wholesale,40.73315483635352,-73.86370807647576,Warehouse Store
7490,Lefrak City,40.736074570830795,-73.8625247141374,Century 21,40.7333304,-73.8635717,Department Store
7491,Lefrak City,40.736074570830795,-73.8625247141374,Liquor & Wine Warehouse,40.7363833916963,-73.85777130011255,Liquor Store
7492,Lefrak City,40.736074570830795,-73.8625247141374,Red Mango,40.73302,-73.863755,Frozen Yogurt Shop
7493,Lefrak City,40.736074570830795,-73.8625247141374,Chipotle Mexican Grill,40.733108303904935,-73.8639929226652,Mexican Restaurant
7494,Lefrak City,40.736074570830795,-73.8625247141374,T.J. Maxx,40.732779491881566,-73.86336530613426,Department Store
7495,Lefrak City,40.736074570830795,-73.8625247141374,Dallas BBQ,40.73279938751377,-73.86377075029355,BBQ Joint
7496,Lefrak City,40.736074570830795,-73.8625247141374,European Wax Center,40.732986,-73.863519,Health & Beauty Service
7497,Lefrak City,40.736074570830795,-73.8625247141374,The Vitamin Shoppe,40.73285753079346,-73.86367457955579,Supplement Shop
7498,Lefrak City,40.736074570830795,-73.8625247141374,JCPenney,40.7350164,-73.8678349,Department Store
7499,Lefrak City,40.736074570830795,-73.8625247141374,Queens Beerhouse,40.73444,-73.86747,Beer Bar
7500,Lefrak City,40.736074570830795,-73.8625247141374,LongHorn Steakhouse,40.7343726355465,-73.86777877807617,Steakhouse
7501,Lefrak City,40.736074570830795,-73.8625247141374,SEPHORA inside JCPenney,40.734931,-73.867809,Cosmetics Shop
7502,Lefrak City,40.736074570830795,-73.8625247141374,Chase Bank,40.7380247,-73.8602381,Bank
7503,Lefrak City,40.736074570830795,-73.8625247141374,Rite Aid,40.7377261,-73.8600945,Pharmacy
7504,Lefrak City,40.736074570830795,-73.8625247141374,Baskin-Robbins,40.73725002099613,-73.85759355902215,Ice Cream Shop
7505,Lefrak City,40.736074570830795,-73.8625247141374,Party Time a Division Of Academy Chair Renting Co.,40.737997267953,-73.86073487261525,Shop & Service
7506,Lefrak City,40.736074570830795,-73.8625247141374,Best Taste Bakery,40.738306,-73.865005,Bakery
7507,Lefrak City,40.736074570830795,-73.8625247141374,DBA Deli Grocery,40.739559,-73.860692,Deli / Bodega
7508,Lefrak City,40.736074570830795,-73.8625247141374,Queens blvd. Parking lot,40.733345724846416,-73.86612724819103,Shop & Service
7509,Lefrak City,40.736074570830795,-73.8625247141374,Foresthill Spa,40.73788106729842,-73.85761653041881,Spa
7510,Belle Harbor,40.57615556543109,-73.8540175039252,The Rockaways,40.57625018376531,-73.84939834217174,Beach
7511,Belle Harbor,40.57615556543109,-73.8540175039252,Beach 136 Street,40.57609348843206,-73.85532751325336,Beach
7512,Belle Harbor,40.57615556543109,-73.8540175039252,Pico,40.57835190592994,-73.84947008221879,Mexican Restaurant
7513,Belle Harbor,40.57615556543109,-73.8540175039252,Jamesons Pub,40.578451592591904,-73.8495135386924,Pub
7514,Belle Harbor,40.57615556543109,-73.8540175039252,Ciro's Pastry,40.57832759678173,-73.84935544127949,Bakery
7515,Belle Harbor,40.57615556543109,-73.8540175039252,Dunkin' Donuts,40.578741361270595,-73.84952345707839,Donut Shop
7516,Belle Harbor,40.57615556543109,-73.8540175039252,Plum Tomatoes,40.57840622821483,-73.84934047718845,Italian Restaurant
7517,Belle Harbor,40.57615556543109,-73.8540175039252,Beach Bagel,40.57883128519199,-73.84964048303452,Bagel Shop
7518,Belle Harbor,40.57615556543109,-73.8540175039252,Belle Harbor Foods,40.578138876591716,-73.84943280070009,Deli / Bodega
7519,Belle Harbor,40.57615556543109,-73.8540175039252,East Meets West,40.5784354487344,-73.8494738227336,Chinese Restaurant
7520,Belle Harbor,40.57615556543109,-73.8540175039252,End Of The A,40.578786,-73.849772,Boutique
7521,Belle Harbor,40.57615556543109,-73.8540175039252,Bon Appetite Specialty Food Store,40.578376074377985,-73.84936139494964,Deli / Bodega
7522,Belle Harbor,40.57615556543109,-73.8540175039252,Rockaway Beach - 133rd Street,40.572761682407496,-73.8507843017578,Beach
7523,Belle Harbor,40.57615556543109,-73.8540175039252,Blue Beach Nail,40.57851374119118,-73.84944859417914,Spa
7524,Belle Harbor,40.57615556543109,-73.8540175039252,Breezy Dogs Shakes and More,40.578197090264254,-73.84917553204549,Ice Cream Shop
7525,Belle Harbor,40.57615556543109,-73.8540175039252,Polly & Esther,40.578477,-73.849288,Boutique
7526,Belle Harbor,40.57615556543109,-73.8540175039252,Selina Nail Salon,40.57817,-73.849034,Spa
7527,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Beach  - 120th Street,40.57832218338113,-73.84038723028452,Beach
7528,Rockaway Park,40.58034295646131,-73.84153370226186,Belle Harbor Steak & Seafood,40.58120188605485,-73.83784623154668,Steakhouse
7529,Rockaway Park,40.58034295646131,-73.84153370226186,Cuisine By Claudette,40.57886817253805,-73.83686820073987,French Restaurant
7530,Rockaway Park,40.58034295646131,-73.84153370226186,The Beach at 122nd Street,40.57725070501285,-73.84250651542241,Beach
7531,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Bagels,40.582290850881414,-73.83715406300448,Bagel Shop
7532,Rockaway Park,40.58034295646131,-73.84153370226186,Duane Reade,40.5822362,-73.8385126,Pharmacy
7533,Rockaway Park,40.58034295646131,-73.84153370226186,Carvel Ice Cream,40.579614833101104,-73.837130973121,Ice Cream Shop
7534,Rockaway Park,40.58034295646131,-73.84153370226186,The Wharf,40.58268040538696,-73.8384397722833,Seafood Restaurant
7535,Rockaway Park,40.58034295646131,-73.84153370226186,Pickles & Pies Food Market & Deli,40.57991538953956,-73.83718206630222,Deli / Bodega
7536,Rockaway Park,40.58034295646131,-73.84153370226186,Last Stop Gourmet Shop,40.58038962697081,-73.8374587228447,Diner
7537,Rockaway Park,40.58034295646131,-73.84153370226186,Chase Bank,40.580728,-73.838091,Bank
7538,Rockaway Park,40.58034295646131,-73.84153370226186,Ciro's Italian Restaurant,40.579270684356544,-73.83695416979937,Pizza Place
7539,Rockaway Park,40.58034295646131,-73.84153370226186,Slices n Ices,40.58010713519273,-73.83716784306104,Pizza Place
7540,Rockaway Park,40.58034295646131,-73.84153370226186,Painico Cafe,40.58063507766495,-73.83763040255666,Mediterranean Restaurant
7541,Rockaway Park,40.58034295646131,-73.84153370226186,Capital One Bank,40.579546745618686,-73.83739069104195,Bank
7542,Rockaway Park,40.58034295646131,-73.84153370226186,SUBWAY,40.58178621934508,-73.83703882825732,Sandwich Place
7543,Rockaway Park,40.58034295646131,-73.84153370226186,Dunkin Donuts Baskin Robbins,40.582447,-73.836542,Coffee Shop
7544,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Beach Surf Shop,40.57933592777925,-73.83698517918845,Board Shop
7545,Rockaway Park,40.58034295646131,-73.84153370226186,The Gift is Love 5x,40.58025915233066,-73.83742938236244,Gift Shop
7546,Rockaway Park,40.58034295646131,-73.84153370226186,Q53 Bus Stop (Beach 116th Street and Rockaway Beach Blvd),40.57965,-73.83714,Bus Stop
7547,Rockaway Park,40.58034295646131,-73.84153370226186,Belle Harbor Manor,40.57771342580439,-73.84494205600946,Smoke Shop
7548,Rockaway Park,40.58034295646131,-73.84153370226186,Patricia A Brackley Park,40.58113456845017,-73.84650954745308,Park
7549,Rockaway Park,40.58034295646131,-73.84153370226186,Beach 126th St,40.577648893674585,-73.84614785072976,Beach
7550,Somerville,40.59771061565768,-73.79664750844047,community playground,40.601131439208984,-73.79440307617188,Park
7551,Brookville,40.66000322733613,-73.75175310731153,Super Deli,40.66015253012816,-73.75155416237698,Deli / Bodega
7552,Brookville,40.66000322733613,-73.75175310731153,Mr Clean Jamaica,40.66290268180008,-73.75423550605774,Home Service
7553,Brookville,40.66000322733613,-73.75175310731153,La Brodega,40.658409,-73.756624,Deli / Bodega
7554,Bellaire,40.73301404027834,-73.73889198912481,Cara Mia Restaurant,40.7304073165559,-73.74318102324933,Italian Restaurant
7555,Bellaire,40.73301404027834,-73.73889198912481,Winchesters bar,40.733303031408994,-73.73656064367636,Convenience Store
7556,Bellaire,40.73301404027834,-73.73889198912481,China King,40.728896037462754,-73.73728444921935,Chinese Restaurant
7557,Bellaire,40.73301404027834,-73.73889198912481,Sears Outlet,40.73119317084008,-73.74424754232791,Construction & Landscaping
7558,Bellaire,40.73301404027834,-73.73889198912481,KeyFood,40.732076026351436,-73.74067215948646,Grocery Store
7559,Bellaire,40.73301404027834,-73.73889198912481,Winchester Deli,40.73296966468749,-73.7374339662407,Deli / Bodega
7560,Bellaire,40.73301404027834,-73.73889198912481,"MDEL, INC",40.7320785522461,-73.7354049682617,IT Services
7561,Bellaire,40.73301404027834,-73.73889198912481,Dunkin' Donuts / Baskin Robbins,40.73583921313283,-73.7381114412624,Coffee Shop
7562,Bellaire,40.73301404027834,-73.73889198912481,Springfield blvd & Francis Lewis blvd,40.72909690267293,-73.73865218201014,Moving Target
7563,Bellaire,40.73301404027834,-73.73889198912481,Q27 springfield blvd and union tpke,40.73686227420241,-73.74009449397825,Bus Stop
7564,Bellaire,40.73301404027834,-73.73889198912481,Green Wave Laundromat,40.729001,-73.737548,Laundromat
7565,Bellaire,40.73301404027834,-73.73889198912481,Grand Central Parkway at Exit 22,40.73687856849235,-73.74149098992348,Intersection
7566,Bellaire,40.73301404027834,-73.73889198912481,Winchester Deli,40.73040193684499,-73.7343041643493,Deli / Bodega
7567,Bellaire,40.73301404027834,-73.73889198912481,Silvermoon Diner,40.73039667052273,-73.73428796927267,Greek Restaurant
7568,Bellaire,40.73301404027834,-73.73889198912481,MTA Q43 Bus Stop (Hillside Avenue and Range Street),40.73317411303824,-73.73308893662785,Bus Station
7569,North Corona,40.7540709990489,-73.85751790676447,Louis Armstrong House Museum,40.75462065974465,-73.86137158678545,Museum
7570,North Corona,40.7540709990489,-73.85751790676447,Los Amigos Chimichurry,40.75119479190749,-73.85692482355701,South American Restaurant
7571,North Corona,40.7540709990489,-73.85751790676447,Louis Armstrong Recreation Center/ELMCOR,40.75732397445696,-73.86107325323997,Gym / Fitness Center
7572,North Corona,40.7540709990489,-73.85751790676447,Blink Fitness Corona,40.75080886673038,-73.85805429691129,Gym
7573,North Corona,40.7540709990489,-73.85751790676447,Taste of Dolly's Pizza & Pasta Restaurant,40.75128467004448,-73.8556192270517,Pizza Place
7574,North Corona,40.7540709990489,-73.85751790676447,Best Western Plus Laguardia Airport Hotel Queens,40.75205238411236,-73.85347723960876,Hotel
7575,North Corona,40.7540709990489,-73.85751790676447,Lovera Grocery/Chimi Spot,40.75315302886777,-73.85996567542888,Deli / Bodega
7576,North Corona,40.7540709990489,-73.85751790676447,The Pine Restaurant,40.75466135707651,-73.85392465242302,Hotel Bar
7577,North Corona,40.7540709990489,-73.85751790676447,Los Tres Potrillos,40.75171913778217,-73.85520402280633,Mexican Restaurant
7578,North Corona,40.7540709990489,-73.85751790676447,Timmy's Deli,40.75118749758505,-73.85554335106734,Deli / Bodega
7579,North Corona,40.7540709990489,-73.85751790676447,King Empanadas,40.75251260909173,-73.85968470769245,Caribbean Restaurant
7580,North Corona,40.7540709990489,-73.85751790676447,McDonald's,40.75683153885075,-73.85937383431204,Fast Food Restaurant
7581,North Corona,40.7540709990489,-73.85751790676447,MTA Subway - 111th St (7),40.75166981391774,-73.85583376186152,Metro Station
7582,North Corona,40.7540709990489,-73.85751790676447,El Fogon Costeno,40.75777004156037,-73.85988884203466,Latin American Restaurant
7583,North Corona,40.7540709990489,-73.85751790676447,The Cellphone Store (Tmobile Dealer),40.75729294413392,-73.85746147343922,Mobile Phone Shop
7584,North Corona,40.7540709990489,-73.85751790676447,Bodega,40.75781285762787,-73.85836958885193,Deli / Bodega
7585,North Corona,40.7540709990489,-73.85751790676447,Taste of Dolly's,40.757850646972656,-73.85653686523438,Pizza Place
7586,North Corona,40.7540709990489,-73.85751790676447,mi casita bakery & restaurant,40.75776161011041,-73.85989068541006,Bakery
7587,North Corona,40.7540709990489,-73.85751790676447,SpringHill Suites Fitness Center,40.75823432751781,-73.85754761622074,Gym / Fitness Center
7588,North Corona,40.7540709990489,-73.85751790676447,111 Deli Stop Corp,40.758071,-73.859084,Deli / Bodega
7589,North Corona,40.7540709990489,-73.85751790676447,Beky Bakery,40.751381751606,-73.85313131436446,Bakery
7590,North Corona,40.7540709990489,-73.85751790676447,Ranchero Merengue,40.75767117174435,-73.86081527120766,Spanish Restaurant
7591,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Bonelle Pastry Shop,40.717103617695436,-73.8405707302451,Bakery
7592,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Nick's Pizza,40.718179971534305,-73.84069151979246,Pizza Place
7593,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Jack & Nellie's,40.71819461230475,-73.84071241686942,Tapas Restaurant
7594,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Flagpole Green - Forest Hills Gardens,40.716881096526066,-73.84405145419831,Plaza
7595,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Sakura-Ya,40.71827603630656,-73.84042376984726,Food & Drink Shop
7596,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Hawthorne Park,40.71642237092222,-73.840082832447,Park
7597,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Sushi Time,40.71868261238623,-73.84145335857528,Sushi Restaurant
7598,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Natural Market,40.718450066039274,-73.84076188991867,Grocery Store
7599,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Snowdays Shavery,40.71887341603908,-73.84189478419847,Dessert Shop
7600,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Violet's Bake Shoppe,40.71890357833817,-73.84134694768952,Asian Restaurant
7601,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Rove,40.71905818315889,-73.84187926477888,New American Restaurant
7602,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Ehrenreich-Austin Playground,40.71578694653614,-73.83706550044597,Playground
7603,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Baskin-Robbins,40.71817354484968,-73.84072034436116,Ice Cream Shop
7604,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Bagels etc etc etc,40.718215995372496,-73.84071353973411,Bagel Shop
7605,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Xin Taste Lan Zhou Hand Pull Noodle,40.71888263127624,-73.8414014689071,Noodle House
7606,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Dunkin' Donuts,40.71818292516013,-73.84051004605118,Donut Shop
7607,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Michaels Bagels,40.718199821536025,-73.8407061863382,Bakery
7608,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Violets Bakery,40.718828915623554,-73.84139494140518,Bakery
7609,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Happy Fresh Tortilla Grill,40.71896187740996,-73.84134177289579,Mexican Restaurant
7610,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Sammie's To Go,40.71903258171348,-73.84154456628488,Sandwich Place
7611,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Rite Aid,40.718438,-73.838177,Pharmacy
7612,Forest Hills Gardens,40.7146110815117,-73.8410221123401,CTown Supermarkets,40.71861466464119,-73.84107054245108,Grocery Store
7613,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Wing Wah Restaurant,40.710905,-73.84316,Food
7614,St. George,40.6449815710044,-74.07935312512797,Richmond County Bank Ballpark,40.645055836227534,-74.07686368914352,Baseball Stadium
7615,St. George,40.6449815710044,-74.07935312512797,A&S Pizzeria,40.64393953223924,-74.0776259226109,Pizza Place
7616,St. George,40.6449815710044,-74.07935312512797,Staten Island September 11 Memorial,40.64676748643786,-74.07650993161968,Monument / Landmark
7617,St. George,40.6449815710044,-74.07935312512797,Beso,40.64330638739738,-74.07650808873225,Tapas Restaurant
7618,St. George,40.6449815710044,-74.07935312512797,St. George Theatre,40.642253453825425,-74.0774964872446,Theater
7619,St. George,40.6449815710044,-74.07935312512797,Enoteca Maria,40.64194106346249,-74.07732026660736,Italian Restaurant
7620,St. George,40.6449815710044,-74.07935312512797,Steiny's Pub,40.642185270821706,-74.07659916524223,Bar
7621,St. George,40.6449815710044,-74.07935312512797,The Gavel Grill,40.642156612084584,-74.07667388544122,American Restaurant
7622,St. George,40.6449815710044,-74.07935312512797,Hypno-Tronic Comics,40.642476023573096,-74.07658737714057,Toy / Game Store
7623,St. George,40.6449815710044,-74.07935312512797,Ruddy & Dean,40.64407377863496,-74.07668273426954,Bar
7624,St. George,40.6449815710044,-74.07935312512797,Galerie St. George,40.64603365892857,-74.08467292785645,Art Gallery
7625,St. George,40.6449815710044,-74.07935312512797,Dunkin' Donuts,40.643765675654876,-74.07745312858228,Donut Shop
7626,St. George,40.6449815710044,-74.07935312512797,Ruddy & Dean North Shore Steak Co.,40.644068463768946,-74.07668033171674,Steakhouse
7627,St. George,40.6449815710044,-74.07935312512797,Postcards 9/11 Memorial,40.646546219541605,-74.07670307216092,Plaza
7628,St. George,40.6449815710044,-74.07935312512797,Chang Noi Thai,40.643639,-74.077919,Thai Restaurant
7629,St. George,40.6449815710044,-74.07935312512797,North Shore Esplanade,40.64692910628257,-74.07679796218872,Harbor / Marina
7630,St. George,40.6449815710044,-74.07935312512797,St. George Esplanade,40.64523807927204,-74.07487317617957,Scenic Lookout
7631,St. George,40.6449815710044,-74.07935312512797,Fort Hill,40.641511256193546,-74.08052248085447,Park
7632,St. George,40.6449815710044,-74.07935312512797,Maritime Hospital Quarantine Cemetery,40.64159293605971,-74.07772968664675,Park
7633,St. George,40.6449815710044,-74.07935312512797,MTA Bus - Bay St & Nick Laporte Pl (S42/S46/S48/S51/S52/S61/S62/S66/S74/S76/S78/S86/S91/S92/S96/S98),40.64167021628304,-74.07577872276306,Bus Stop
7634,St. George,40.6449815710044,-74.07935312512797,Staten Island Visitor Information Booth,40.64463918117021,-74.07364558712177,Tourist Information Center
7635,New Brighton,40.64061455913511,-74.08701650516625,Family Dollar,40.63871001,-74.08776705,Discount Store
7636,New Brighton,40.64061455913511,-74.08701650516625,MTA Bus - Jersey St & Hendricks Av (S42/S52),40.64016716028059,-74.08715660960434,Bus Stop
7637,New Brighton,40.64061455913511,-74.08701650516625,MTA Bus - Jersey St & Scribner Av (S52),40.640170246966456,-74.08718218330199,Bus Stop
7638,New Brighton,40.64061455913511,-74.08701650516625,Hoebowl Bowling Center,40.640900988755455,-74.08509512648915,Bowling Alley
7639,New Brighton,40.64061455913511,-74.08701650516625,MTA Bus - Jersey St & Hendricks Av (S52/S42),40.64002774583478,-74.08713787794113,Bus Stop
7640,New Brighton,40.64061455913511,-74.08701650516625,Lopez  Grocery,40.64007988600545,-74.0872862917755,Deli / Bodega
7641,New Brighton,40.64061455913511,-74.08701650516625,Bocce Courts,40.6398,-74.09,Park
7642,New Brighton,40.64061455913511,-74.08701650516625,Skyline Playground,40.63918959570518,-74.08986747474478,Playground
7643,New Brighton,40.64061455913511,-74.08701650516625,AK Food Deli,40.63798,-74.08697962760925,Deli / Bodega
7644,New Brighton,40.64061455913511,-74.08701650516625,Pak's Grocery,40.643744885496595,-74.08529962965663,Convenience Store
7645,New Brighton,40.64061455913511,-74.08701650516625,D & B Chinese Double,40.64377624133283,-74.0853630484688,Chinese Restaurant
7646,New Brighton,40.64061455913511,-74.08701650516625,MTA Bus - Richmond Ter & Jersey St (S40/S44/S90),40.643740107722216,-74.08523149681005,Bus Stop
7647,New Brighton,40.64061455913511,-74.08701650516625,Mahoney Park,40.64379258869993,-74.08531259080817,Park
7648,New Brighton,40.64061455913511,-74.08701650516625,J&F General Contracting Inc,40.6369263,-74.0841946,Construction & Landscaping
7649,Stapleton,40.62692762538176,-74.07790192660066,Defonte's Sandwich Shop,40.62696995639396,-74.07721261400043,Sandwich Place
7650,Stapleton,40.62692762538176,-74.07790192660066,Lakruwana,40.62565357848064,-74.07517362940577,Sri Lankan Restaurant
7651,Stapleton,40.62692762538176,-74.07790192660066,Tappen Park,40.626872277442246,-74.07685697078705,Park
7652,Stapleton,40.62692762538176,-74.07790192660066,Vida,40.628722708068395,-74.0798020362854,Restaurant
7653,Stapleton,40.62692762538176,-74.07790192660066,Campo Bello Restaurante,40.624462968084046,-74.07965238636667,Spanish Restaurant
7654,Stapleton,40.62692762538176,-74.07790192660066,Bay House Bistro,40.62782715401129,-74.07624426687075,Asian Restaurant
7655,Stapleton,40.62692762538176,-74.07790192660066,The Hop Shoppe,40.62903399476803,-74.07975798509347,Beer Bar
7656,Stapleton,40.62692762538176,-74.07790192660066,5050 Skatepark,40.62805294068226,-74.07454754953778,Skate Park
7657,Stapleton,40.62692762538176,-74.07790192660066,Bari's Pizza & Pasta,40.6270923746742,-74.07599306202013,Pizza Place
7658,Stapleton,40.62692762538176,-74.07790192660066,Vinum Wine Bar & Cafe,40.62485291208496,-74.07489046498085,Bar
7659,Stapleton,40.62692762538176,-74.07790192660066,Staten Island Urby,40.629001761198445,-74.07411590996054,Residential Building (Apartment / Condo)
7660,Stapleton,40.62692762538176,-74.07790192660066,Surf Restaurant,40.62841532435382,-74.07384753227234,New American Restaurant
7661,Stapleton,40.62692762538176,-74.07790192660066,SUBWAY,40.62714964520651,-74.07586482691121,Sandwich Place
7662,Stapleton,40.62692762538176,-74.07790192660066,Dunkin Donuts,40.631057553955365,-74.076771455133,Donut Shop
7663,Stapleton,40.62692762538176,-74.07790192660066,El Patron Restaurant & Lounge Inc.,40.62904822554127,-74.07651377339889,Mexican Restaurant
7664,Stapleton,40.62692762538176,-74.07790192660066,Family Dollar,40.62660060840393,-74.07810846612598,Discount Store
7665,Stapleton,40.62692762538176,-74.07790192660066,Family Dollar,40.628421783447266,-74.07612609863281,Discount Store
7666,Stapleton,40.62692762538176,-74.07790192660066,Chase Bank,40.626851,-74.07553,Bank
7667,Stapleton,40.62692762538176,-74.07790192660066,McDonald's,40.62994715715155,-74.07640770077705,Fast Food Restaurant
7668,Stapleton,40.62692762538176,-74.07790192660066,Citibank,40.62791047915651,-74.07610595226286,Bank
7669,Stapleton,40.62692762538176,-74.07790192660066,MTA Bus - Bay St & Water St (S51/S76),40.62711656165055,-74.07586455345152,Bus Stop
7670,Stapleton,40.62692762538176,-74.07790192660066,MTA SIR - Stapleton,40.628122188897464,-74.07548904418945,Train Station
7671,Stapleton,40.62692762538176,-74.07790192660066,NycArtsCypher,40.62553,-74.075263,Performing Arts Venue
7672,Stapleton,40.62692762538176,-74.07790192660066,Red Room Studio,40.62888946601765,-74.08022514177996,Recording Studio
7673,Stapleton,40.62692762538176,-74.07790192660066,Stapleton Homeport,40.627977023332235,-74.07441426531591,Harbor / Marina
7674,Stapleton,40.62692762538176,-74.07790192660066,Millers pharmacy,40.62443435096226,-74.08047179891612,Pharmacy
7675,Stapleton,40.62692762538176,-74.07790192660066,The Richmond,40.62494,-74.074524,Restaurant
7676,Stapleton,40.62692762538176,-74.07790192660066,Steven Nails,40.630082458595275,-74.07671454480706,Cosmetics Shop
7677,Stapleton,40.62692762538176,-74.07790192660066,Accurate Home Inspections,40.63030438865182,-74.0786862373352,Construction & Landscaping
7678,Stapleton,40.62692762538176,-74.07790192660066,Urby Eats,40.629017,-74.074155,Breakfast Spot
7679,Stapleton,40.62692762538176,-74.07790192660066,Chieng Garden Kitchen,40.624211852694984,-74.08089497014696,Chinese Restaurant
7680,Stapleton,40.62692762538176,-74.07790192660066,Errigos,40.630459,-74.076767,Italian Restaurant
7681,Rosebank,40.61530494652761,-74.06980526716141,Bayou,40.61685347754964,-74.06816056849019,Cajun / Creole Restaurant
7682,Rosebank,40.61530494652761,-74.06980526716141,Pronto Pizza,40.61644869360941,-74.06794260558239,Pizza Place
7683,Rosebank,40.61530494652761,-74.06980526716141,Tony's Brick Oven Pizzeria,40.61518049484888,-74.06727894577533,Italian Restaurant
7684,Rosebank,40.61530494652761,-74.06980526716141,J's on the Bay,40.614228831719466,-74.06627117792073,Breakfast Spot
7685,Rosebank,40.61530494652761,-74.06980526716141,Bin 5,40.613278253734876,-74.0654585662381,Italian Restaurant
7686,Rosebank,40.61530494652761,-74.06980526716141,Phil-Am Kusina,40.61242595410874,-74.07145458203865,Filipino Restaurant
7687,Rosebank,40.61530494652761,-74.06980526716141,Top Tomato Super Store,40.61731311628446,-74.06809265475916,Grocery Store
7688,Rosebank,40.61530494652761,-74.06980526716141,Korzo Klub,40.61881854110182,-74.06942993402481,Eastern European Restaurant
7689,Rosebank,40.61530494652761,-74.06980526716141,Food Universe Marketplace,40.61673123347828,-74.07341499292495,Grocery Store
7690,Rosebank,40.61530494652761,-74.06980526716141,CVS pharmacy,40.6155692522922,-74.06698954648665,Pharmacy
7691,Rosebank,40.61530494652761,-74.06980526716141,Maizal,40.6183345,-74.06954669999999,Mexican Restaurant
7692,Rosebank,40.61530494652761,-74.06980526716141,Bagels By The Bay,40.61318854412634,-74.06546253446491,Bagel Shop
7693,Rosebank,40.61530494652761,-74.06980526716141,Redbox,40.61565,-74.067289,Video Store
7694,Rosebank,40.61530494652761,-74.06980526716141,Convenient Food Mart,40.61201313499828,-74.07061195470808,Restaurant
7695,Rosebank,40.61530494652761,-74.06980526716141,Family Dollar,40.61673259079575,-74.07323830113943,Discount Store
7696,Rosebank,40.61530494652761,-74.06980526716141,SUBWAY,40.61509018477834,-74.06673851919923,Sandwich Place
7697,Rosebank,40.61530494652761,-74.06980526716141,Nails 21,40.615109801540434,-74.06690336642889,Cosmetics Shop
7698,Rosebank,40.61530494652761,-74.06980526716141,Dunkin' Donuts,40.61528403679016,-74.06664311885834,Donut Shop
7699,Rosebank,40.61530494652761,-74.06980526716141,Rosebank Pharmacy,40.61338809988002,-74.07213116720148,Pharmacy
7700,Rosebank,40.61530494652761,-74.06980526716141,Pizza Mia,40.61284757381437,-74.07133379729054,Pizza Place
7701,Rosebank,40.61530494652761,-74.06980526716141,DeMatti Park,40.615035597074986,-74.0734988986911,Park
7702,Rosebank,40.61530494652761,-74.06980526716141,Ocean Nail & Spa,40.612459,-74.071022,Nail Salon
7703,Rosebank,40.61530494652761,-74.06980526716141,Lucky Deli & Grocery,40.61397189682523,-74.06603320966968,Deli / Bodega
7704,Rosebank,40.61530494652761,-74.06980526716141,Hylan Bay Wine & Liquor,40.614160695340225,-74.06551117406576,Liquor Store
7705,Rosebank,40.61530494652761,-74.06980526716141,Hylan Blvd & Bay Street,40.613853076808546,-74.06493394619177,Intersection
7706,Rosebank,40.61530494652761,-74.06980526716141,Penny Beach,40.615867950594655,-74.06445562514784,Beach
7707,West Brighton,40.63187892654607,-74.1071817826561,Panini Grill,40.63013746773481,-74.10815562240508,Italian Restaurant
7708,West Brighton,40.63187892654607,-74.1071817826561,Fab Cup,40.63012932675018,-74.10948604345322,Coffee Shop
7709,West Brighton,40.63187892654607,-74.1071817826561,Starbucks,40.63032034,-74.10608734,Coffee Shop
7710,West Brighton,40.63187892654607,-74.1071817826561,Beans & Leaves,40.63071761434358,-74.10337597131729,Coffee Shop
7711,West Brighton,40.63187892654607,-74.1071817826561,Mandolin Brothers,40.630037724409455,-74.11004394292831,Music Store
7712,West Brighton,40.63187892654607,-74.1071817826561,Carvel Ice Cream,40.63050804769602,-74.10630777738022,Ice Cream Shop
